0,fist,3,12,18,18,51,8,2,1,1
0,fist,2,11,17,18,1,9,2,1,1
0,fist,3,12,17,18,1,8,1,1,1
0,fist,3,10,19,17,1,8,0,2,3
0,fist,3,12,18,18,51,1,1,1,1
0,fist,3,11,19,17,1,8,0,2,4
0,fist,2,10,19,17,1,9,0,2,4
0,fist,3,11,17,19,48,1,0,1,1
0,fist,2,13,16,18,48,9,1,1,1
0,fist,2,10,19,17,1,9,0,2,3
0,fist,2,12,19,17,48,1,0,2,1
0,fist,2,12,17,19,1,9,3,1,1
0,fist,3,11,19,17,1,5,0,1,1
0,fist,2,11,17,18,1,9,3,1,1
0,fist,3,12,19,17,56,5,0,2,1
0,fist,5,12,18,17,53,5,1,1,1
0,fist,3,11,19,17,55,3,0,2,1
0,fist,4,11,19,16,1,5,1,1,1
0,fist,3,11,18,18,49,9,2,1,1
0,fist,3,11,17,18,55,8,0,1,3
0,fist,4,11,19,16,1,1,0,2,4
0,fist,4,11,19,16,1,1,0,1,4
0,fist,4,12,18,16,1,1,0,2,4
0,fist,4,12,19,17,55,8,0,2,4
0,fist,4,12,18,17,1,1,0,4,3
0,fist,5,12,19,18,1,4,0,4,1
0,fist,4,11,17,18,1,8,2,0,4
0,fist,5,11,19,19,53,5,1,1,4
0,fist,21,13,17,18,83,2,9,17,32
0,fist,2,12,18,18,53,1,1,2,1
0,fist,4,11,19,16,54,8,0,2,1
0,fist,3,12,19,16,1,8,3,2,4
0,fist,4,11,19,17,1,8,0,2,1
0,fist,3,12,19,17,1,1,0,2,1
0,fist,4,12,18,18,1,1,0,2,1
0,fist,3,12,19,17,53,4,0,2,1
0,fist,2,12,19,17,1,8,0,2,4
0,fist,4,11,19,18,1,4,0,1,1
0,fist,2,12,16,18,51,13,1,1,1
0,fist,3,12,18,16,51,1,0,2,1
0,fist,2,11,19,16,1,8,2,2,3
0,fist,3,11,17,18,1,8,2,1,1
0,fist,3,10,19,18,1,8,0,1,1
0,fist,3,11,19,17,1,8,2,2,3
0,fist,3,11,19,17,51,1,0,2,1
0,fist,6,13,18,18,1,4,0,4,3
0,fist,3,11,19,18,48,5,0,1,1
0,fist,4,11,19,18,1,9,1,2,1
0,fist,3,13,16,17,50,7,1,0,12
0,fist,3,11,18,16,1,9,3,2,1
0,fist,3,11,17,18,55,8,3,1,1
0,fist,4,11,19,16,52,8,1,2,3
0,fist,3,11,17,18,52,12,1,1,1
0,fist,3,12,18,16,51,8,0,2,1
0,fist,4,12,19,18,52,1,0,2,1
0,fist,3,11,19,16,50,8,3,2,1
0,fist,3,12,18,17,52,8,3,2,1
0,fist,3,11,19,17,50,8,1,2,1
0,fist,3,13,17,17,50,3,4,1,16
0,fist,2,11,19,16,56,7,1,0,1
0,fist,1,11,17,18,53,12,0,1,1
0,fist,2,11,17,16,50,12,0,1,1
0,fist,2,11,19,16,53,8,3,0,1
0,fist,2,11,19,16,50,5,3,0,16
0,fist,2,11,17,18,50,5,1,1,1
0,fist,4,12,18,18,52,8,0,1,1
0,fist,3,12,18,16,54,8,3,2,1
0,fist,3,11,19,17,54,8,3,2,1
0,fist,2,14,16,15,52,3,1,2,20
0,fist,2,11,19,16,54,5,3,0,16
0,fist,1,9,19,18,50,5,3,1,1
0,fist,2,11,19,18,50,8,3,1,1
0,fist,2,11,19,16,50,8,3,0,16
0,fist,1,11,19,16,50,1,3,1,1
0,fist,1,11,17,18,52,5,0,1,1
0,fist,2,11,19,16,50,8,3,0,1
0,fist,4,12,19,18,50,8,3,2,1
0,fist,1,11,19,16,52,7,5,0,1
0,fist,1,12,17,15,50,3,4,1,20
0,fist,1,11,19,16,54,7,5,0,16
0,fist,2,11,17,18,54,5,0,1,16
0,fist,3,12,17,18,50,7,0,1,1
0,fist,2,11,19,16,48,5,3,0,1
0,fist,2,11,19,16,55,5,3,0,1
0,fist,3,11,18,16,54,5,6,0,16
0,fist,1,12,18,16,52,5,0,0,18
0,fist,3,11,18,18,52,5,3,0,1
0,fist,2,11,20,16,54,5,6,0,1
0,fist,0,11,16,17,48,4,7,1,16
0,fist,2,12,19,16,54,0,8,1,16
0,fist,2,12,19,16,52,5,6,1,16
0,fist,2,11,18,16,52,2,6,0,15
0,fist,1,12,18,16,52,9,0,2,16
0,fist,2,12,18,16,49,5,3,2,16
0,fist,1,10,18,18,49,5,6,1,12
0,fist,3,12,19,16,50,5,0,2,16
0,fist,1,12,19,16,52,2,3,2,17
0,fist,2,11,17,17,53,2,6,1,18
0,fist,2,11,18,17,52,6,1,1,20
0,fist,1,11,16,17,52,1,2,6,20
0,fist,2,11,18,16,50,2,6,1,16
0,fist,1,11,18,17,50,6,0,1,12
0,fist,2,12,18,15,51,2,1,1,16
0,fist,2,11,18,18,53,3,5,1,12
0,fist,2,11,18,17,50,2,5,1,12
0,fist,3,12,17,18,50,3,1,1,16
0,fist,2,11,19,17,53,1,3,2,13
0,fist,0,10,18,16,51,2,1,2,16
0,fist,3,13,16,17,55,6,2,7,1
0,fist,2,11,18,18,53,4,9,2,13
0,fist,2,11,17,18,53,7,3,1,22
0,fist,1,12,17,18,52,4,3,7,19
0,fist,3,11,19,15,52,0,0,1,16
0,fist,1,11,18,15,50,6,2,2,17
0,fist,3,12,18,16,53,2,3,4,22
0,fist,4,12,18,1,51,3,3,1,16
0,fist,2,12,18,15,50,2,2,2,17
0,fist,3,12,18,16,53,2,3,4,19
0,fist,1,10,16,1,48,8,2,4,1
0,fist,1,12,17,15,53,4,2,4,20
0,fist,2,12,18,15,50,3,3,2,15
0,fist,2,12,18,15,53,3,3,2,15
0,fist,2,11,18,15,55,6,3,2,19
0,fist,2,12,18,15,53,3,3,2,15
0,fist,1,11,18,15,53,4,3,2,22
0,fist,3,12,18,1,51,1,3,2,17
0,fist,2,12,18,15,53,4,2,3,20
0,fist,3,12,17,17,52,1,6,6,20
0,fist,19,13,14,18,83,9,9,19,29
0,fist,2,14,17,1,51,4,1,0,22
0,fist,3,12,17,17,53,2,2,2,22
0,fist,1,11,17,17,54,2,6,7,22
0,fist,1,11,18,18,51,2,6,1,15
0,fist,3,12,17,1,51,2,3,2,15
0,fist,2,12,19,15,51,3,3,1,15
0,fist,2,11,18,1,51,1,6,7,26
0,fist,2,12,17,1,56,2,4,4,17
0,fist,2,12,17,1,56,2,2,4,17
0,fist,1,11,18,15,49,0,6,4,27
0,fist,1,11,17,1,48,2,9,8,25
0,fist,3,12,18,17,51,0,5,2,22
0,fist,2,12,18,1,48,0,9,4,22
0,fist,2,12,17,1,51,3,4,2,25
0,fist,2,12,17,1,48,0,8,7,22
0,fist,3,13,18,17,51,6,4,4,22
0,fist,2,12,18,1,49,1,6,7,22
0,fist,2,12,18,1,50,4,3,3,22
0,fist,3,11,18,17,53,4,6,5,22
0,fist,1,11,16,17,49,5,6,9,1
0,fist,1,11,17,15,48,1,11,9,30
0,fist,1,11,18,15,53,4,5,4,22
0,fist,1,11,17,1,49,1,9,9,22
0,fist,2,12,17,15,50,1,5,4,30
0,fist,2,11,18,1,50,1,12,9,22
0,fist,2,11,18,1,52,3,6,4,1
0,fist,1,11,18,15,52,5,6,6,22
0,fist,1,11,18,1,51,4,12,4,20
0,fist,1,12,17,15,47,3,5,7,30
0,fist,0,11,15,16,49,3,8,11,30
0,fist,0,10,17,15,47,0,11,4,30
0,fist,1,12,17,15,49,3,8,6,27
0,fist,1,11,17,17,50,3,5,6,1
0,fist,1,12,18,16,47,3,6,6,22
0,fist,0,13,16,17,50,1,6,7,1
0,fist,0,12,17,15,47,1,10,7,22
0,fist,2,14,16,17,50,8,4,7,1
0,fist,0,12,16,17,48,5,2,5,1
0,fist,1,11,17,15,51,7,6,5,1
0,fist,0,13,15,16,47,3,6,9,29
0,fist,1,12,17,15,53,1,8,9,1
0,fist,1,13,16,16,47,3,6,7,1
0,fist,2,12,16,15,51,3,8,7,1
0,fist,0,11,17,15,53,3,8,7,1
0,fist,1,12,17,15,51,3,10,10,1
0,fist,1,12,16,16,50,3,7,7,34
0,fist,1,12,15,16,49,3,10,13,1
0,fist,1,12,15,15,51,4,6,9,1
0,fist,1,13,17,15,53,11,10,8,1
0,fist,0,11,16,16,50,2,10,11,25
0,fist,0,10,15,16,50,3,10,11,1
0,fist,1,11,16,15,51,6,11,6,27
0,fist,0,12,16,15,51,0,4,6,1
0,fist,1,13,16,17,50,8,8,11,1
0,fist,0,11,16,15,49,2,2,8,1
0,fist,1,13,18,15,47,5,8,9,1
0,fist,0,12,16,15,50,6,11,6,27
0,fist,1,13,16,15,51,0,4,8,1
0,fist,1,13,16,17,51,6,10,6,1
0,fist,0,12,14,15,45,6,5,11,1
0,fist,0,11,15,15,51,3,6,8,1
0,fist,1,13,16,15,50,4,4,10,1
0,fist,0,11,16,15,50,0,11,11,30
0,fist,0,11,16,15,50,8,10,11,1
0,fist,0,11,18,16,53,0,11,9,1
0,fist,0,11,17,13,53,6,11,10,30
0,fist,0,11,18,15,51,1,9,8,1
0,fist,0,11,17,15,50,3,11,10,1
0,fist,0,11,17,15,50,1,8,8,1
0,fist,0,12,14,15,48,0,10,13,35
0,fist,0,11,15,14,48,1,10,11,34
0,fist,0,11,16,14,50,0,4,6,1
0,fist,0,11,16,14,48,1,6,6,1
0,fist,0,10,17,15,50,0,5,8,1
0,fist,0,11,17,14,50,3,11,8,1
0,fist,1,11,18,15,48,1,9,6,1
0,fist,0,11,17,15,50,3,11,10,1
0,fist,0,10,18,15,50,0,11,8,1
0,fist,0,10,18,15,48,2,9,6,1
0,fist,2,11,16,16,52,0,11,10,1
0,fist,0,11,16,14,48,3,8,5,30
0,fist,1,10,18,15,50,1,8,6,34
0,fist,1,12,16,15,50,1,3,6,30
0,fist,0,12,16,15,50,4,6,6,1
0,fist,0,11,18,15,50,4,9,10,1
0,fist,0,12,16,17,47,6,11,12,1
0,fist,1,12,16,15,51,0,9,6,30
0,fist,0,12,16,15,48,0,4,6,22
0,fist,0,13,16,15,47,2,4,7,1
0,fist,0,10,15,16,46,2,6,10,1
0,fist,0,11,15,15,47,1,6,6,1
0,fist,0,11,16,14,49,1,6,6,1
0,fist,0,12,15,14,48,0,7,11,30
0,fist,1,11,18,15,51,6,11,8,1
0,fist,0,11,16,14,48,0,7,6,34
0,fist,1,11,18,15,48,3,11,6,1
0,fist,0,11,18,16,50,0,9,9,1
0,fist,1,12,18,15,50,8,9,8,1
0,fist,1,12,18,15,53,8,9,7,1
0,fist,18,14,14,18,85,12,11,21,30
0,fist,3,6,8,8,7,40,60,36,36
0,fist,4,9,12,13,40,21,15,15,1
0,fist,1,12,16,16,49,5,4,6,29
0,fist,1,11,16,14,50,1,11,11,30
0,fist,0,11,17,15,52,3,8,8,30
0,fist,0,12,16,15,48,1,4,7,30
0,fist,0,12,16,15,48,8,9,12,30
0,fist,0,11,17,15,50,6,11,6,1
0,fist,0,10,17,15,47,1,8,7,1
0,fist,0,9,18,15,51,0,12,6,26
0,fist,54,42,19,8,59,78,71,67,78
0,fist,0,11,16,16,49,6,6,5,1
0,fist,0,11,15,14,51,1,8,10,30
0,fist,0,12,16,15,51,1,11,7,30
0,fist,2,11,18,15,51,5,9,6,1
0,fist,0,10,18,15,50,1,9,7,1
0,fist,0,11,15,16,50,3,11,10,22
0,fist,0,10,16,14,50,5,9,10,30
0,fist,0,11,17,15,50,1,11,7,22
0,fist,1,11,18,15,48,1,10,7,22
0,fist,43,1,1,12,58,1,42,45,60
0,fist,3,10,11,11,40,11,1,1,41
0,fist,2,11,16,17,48,5,8,9,27
0,fist,3,13,18,14,50,14,11,4,30
0,fist,2,12,18,14,51,8,9,6,23
0,fist,0,11,18,15,47,5,12,7,22
0,fist,0,11,16,15,50,1,4,7,22
0,fist,0,10,18,15,47,1,10,7,22
0,fist,1,11,18,15,48,5,7,7,22
0,fist,2,11,17,15,51,5,6,6,26
0,fist,0,11,17,15,47,1,12,4,30
0,fist,37,43,23,15,58,26,1,48,58
0,fist,0,10,11,11,1,13,7,15,42
0,fist,1,13,16,14,46,8,0,5,19
0,fist,1,12,17,15,50,9,12,7,30
0,fist,0,11,17,15,47,0,3,6,26
0,fist,0,10,18,15,50,3,6,5,30
0,fist,1,11,17,15,51,1,6,7,22
0,fist,0,10,18,15,50,1,6,5,22
0,fist,0,10,18,15,49,1,9,5,22
0,fist,1,12,18,15,47,2,9,5,1
0,fist,1,12,16,17,53,2,5,5,1
0,fist,73,70,40,5,37,1,70,81,88
0,fist,1,12,11,12,36,45,22,11,36
0,fist,1,13,14,15,46,12,11,12,22
0,fist,2,12,17,17,47,8,9,9,22
0,fist,1,12,18,15,53,8,9,7,1
0,fist,1,12,18,15,51,5,6,7,1
0,fist,0,10,18,15,50,6,12,5,1
0,fist,1,12,16,17,47,2,12,8,1
0,fist,1,12,16,15,50,1,9,7,30
0,fist,1,12,16,15,51,8,9,10,30
0,fist,1,12,16,15,53,3,9,10,26
0,fist,33,12,2,1,27,75,59,61,68
0,fist,2,11,10,12,31,75,41,9,39
0,fist,2,11,16,15,45,8,13,10,22
0,fist,1,12,18,15,47,1,14,7,22
0,fist,0,11,16,15,50,5,10,3,30
0,fist,0,11,16,15,51,5,4,4,30
0,fist,1,12,16,15,49,0,5,3,30
0,fist,0,10,17,15,48,1,6,7,22
0,fist,1,12,16,17,50,1,6,10,22
0,fist,1,12,16,15,49,5,9,7,34
0,fist,1,11,18,15,48,1,10,3,26
0,fist,0,63,26,14,1,32,10,16,30
0,fist,5,11,12,1,38,53,66,10,31
0,fist,2,11,16,15,44,8,14,7,22
0,fist,1,11,18,15,48,1,12,5,22
0,fist,0,12,16,15,47,0,9,9,26
0,fist,0,11,16,17,49,1,9,9,19
0,fist,2,13,17,15,52,5,5,3,26
0,fist,1,11,18,15,51,1,7,7,22
0,fist,1,11,16,17,51,0,7,8,22
0,fist,1,11,18,15,51,5,7,4,22
0,fist,1,11,18,13,48,3,7,4,25
0,fist,1,13,16,17,48,1,6,8,1
0,fist,0,11,16,15,48,1,3,5,19
0,fist,1,9,18,15,50,0,4,10,25
0,fist,1,11,16,17,53,5,6,9,22
0,fist,1,11,16,15,51,5,7,4,29
0,fist,2,12,18,15,51,0,10,2,22
0,fist,1,11,16,15,49,0,6,4,30
0,fist,2,12,16,15,50,1,4,3,26
0,fist,1,12,17,15,50,5,6,4,22
0,fist,1,12,17,15,50,3,6,4,22
0,fist,1,13,16,17,48,7,3,10,22
0,fist,0,11,16,15,48,0,3,3,26
0,fist,1,12,16,15,50,1,6,8,25
0,fist,1,12,17,15,50,3,6,4,30
0,fist,1,11,16,15,50,1,7,10,26
0,fist,2,13,16,15,51,5,3,4,26
0,fist,1,12,16,15,53,0,3,4,26
0,fist,3,13,17,15,50,3,5,3,26
0,fist,2,12,17,15,50,5,6,4,30
0,fist,2,13,16,15,48,3,3,4,30
0,fist,2,11,18,17,49,3,7,5,1
0,fist,0,11,16,1,50,2,9,8,1
0,fist,1,12,18,15,50,5,9,7,30
0,fist,1,12,16,1,49,3,9,9,26
0,fist,0,11,18,1,47,2,4,4,1
0,fist,1,12,16,1,48,0,9,10,19
0,fist,0,12,18,1,47,0,9,7,1
0,fist,1,11,16,1,49,0,10,10,19
0,fist,3,13,16,1,50,3,9,10,1
0,fist,1,11,16,1,50,3,10,9,19
0,fist,16,13,15,16,88,6,9,16,29
0,fist,2,14,15,14,44,27,34,36,65
0,fist,0,12,15,15,42,34,32,36,52
0,fist,2,13,15,15,47,20,28,29,54
0,fist,3,13,15,14,46,12,31,31,65
0,fist,1,14,15,14,44,25,25,31,57
0,fist,0,13,15,15,42,15,23,28,51
0,fist,2,12,15,16,46,13,19,24,51
0,fist,1,13,15,14,47,14,19,25,50
0,fist,0,13,15,14,40,10,15,21,46
0,fist,4,14,17,16,1,13,17,14,42
0,fist,2,13,15,15,1,6,11,16,42
0,fist,4,14,16,14,1,11,13,16,52
0,fist,3,13,16,13,1,8,20,13,53
0,fist,2,12,15,14,1,5,16,15,40
0,fist,3,13,14,15,46,10,11,15,41
0,fist,3,13,15,15,46,15,12,19,48
0,fist,4,14,15,16,1,11,7,15,42
0,fist,2,13,16,16,1,2,11,12,42
0,fist,3,13,17,16,1,7,16,18,48
0,fist,2,14,15,15,44,11,15,18,41
0,fist,1,13,15,16,42,7,14,20,51
0,fist,1,15,15,14,42,26,20,24,57
0,fist,1,13,17,14,44,21,22,21,51
0,fist,0,13,14,15,44,20,21,25,51
0,fist,1,13,15,15,1,23,22,25,43
0,fist,1,13,16,14,1,18,23,26,52
0,fist,1,13,16,14,1,18,23,22,51
0,fist,3,14,16,14,48,21,23,26,51
0,fist,3,13,16,15,49,21,22,21,51
0,fist,4,13,15,15,49,18,26,23,50
0,fist,3,14,15,15,1,25,24,26,51
0,fist,3,13,16,15,1,14,27,21,51
0,fist,2,13,14,15,46,14,22,21,45
0,fist,3,12,16,15,46,17,22,21,41
0,fist,3,13,14,15,48,14,18,25,49
0,fist,3,13,15,15,49,18,25,25,46
0,fist,2,12,16,14,46,17,22,27,51
0,fist,2,12,16,14,1,11,24,27,50
0,fist,2,14,16,15,46,19,26,31,57
0,fist,3,13,14,15,1,28,32,31,56
0,fist,1,13,14,15,44,27,34,37,59
0,fist,2,12,15,15,44,22,36,33,59
0,fist,1,13,14,16,46,29,36,33,56
0,fist,0,14,15,14,38,36,31,31,52
0,fist,2,14,14,16,46,33,38,40,53
0,fist,0,13,15,16,47,38,45,46,60
0,fist,2,15,16,15,44,33,38,37,57
0,fist,2,15,16,15,40,41,44,44,61
0,fist,0,14,14,15,40,39,43,50,59
0,fist,3,16,15,16,44,40,46,48,63
0,fist,0,14,16,12,40,44,50,50,64
0,fist,2,12,15,13,36,37,50,54,66
0,fist,0,14,14,14,35,46,53,55,66
0,fist,0,13,14,13,41,48,52,59,66
0,fist,3,13,14,13,35,46,48,54,66
0,fist,5,14,12,14,28,51,49,54,62
0,fist,2,13,13,13,35,45,45,56,63
0,fist,2,14,12,14,34,45,43,54,61
0,fist,3,13,13,13,32,44,45,50,63
0,fist,3,13,14,15,30,36,39,43,59
0,fist,4,12,14,11,27,46,50,54,58
0,fist,5,11,14,12,25,40,46,52,59
0,fist,19,12,12,13,3,44,42,46,52
0,fist,13,13,12,13,8,51,52,56,58
0,fist,10,11,12,13,20,41,48,49,59
0,fist,8,11,13,13,22,41,41,44,53
0,fist,3,12,12,12,23,52,48,49,53
0,fist,4,11,10,10,23,61,56,59,60
0,fist,4,9,11,12,27,60,60,60,58
0,fist,4,5,6,9,12,57,57,61,64
0,fist,3,8,10,13,19,60,63,62,58
0,fist,0,9,10,12,26,63,59,59,60
0,fist,3,7,10,12,21,59,56,59,63
0,fist,3,8,8,11,21,62,57,60,60
0,fist,2,8,9,12,26,59,54,59,57
0,fist,4,7,9,10,21,54,56,57,54
0,fist,6,8,8,12,15,58,56,59,57
0,fist,4,9,8,12,20,59,50,57,56
0,fist,0,10,9,11,28,50,48,51,55
0,fist,0,13,15,16,28,36,39,43,53
0,fist,2,9,12,13,28,49,46,49,55
0,fist,1,9,12,11,30,50,44,47,59
0,fist,3,9,12,10,37,46,46,47,55
0,fist,2,9,10,11,24,45,41,44,55
0,fist,1,11,11,10,29,42,38,43,55
0,fist,2,10,10,11,27,46,44,47,58
0,fist,1,9,10,11,31,49,45,50,56
0,fist,3,9,12,10,31,48,48,50,61
0,fist,1,8,11,9,36,43,46,46,58
0,fist,0,11,15,11,23,38,33,39,50
0,fist,3,9,12,10,18,45,43,47,56
0,fist,1,8,12,10,22,42,41,48,59
0,fist,1,9,10,9,17,45,41,49,61
0,fist,0,8,13,11,26,36,38,41,55
0,fist,0,9,12,13,22,40,38,44,53
0,fist,3,11,11,11,22,43,37,42,53
0,fist,2,10,11,10,30,35,31,39,52
0,fist,3,11,9,13,25,36,31,39,53
